SCHOOLJAAR 2013-2014 IN HET MBO (peildatum 1 oktober 2013);;;;;SCHOOLJAAR 2014-2015 IN HET HBO (peildatum 1 oktober 2014);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
27GT;EuroCollege Management School bv;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;5
27GZ;ROC Mondriaan;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;economie;2
27GZ;ROC Mondriaan;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;144
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;29
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;4
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;14
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;5
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;9
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;7
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;19
27GZ;ROC Mondriaan;zorg en welzijn;BOL;vakopleiding;27UM;De Haagse Hogeschool;gezondheidszorg;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;16
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;63
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;14
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;53
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;4
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;5
27GZ;ROC Mondriaan;zorg en welzijn;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
27RC;Capabel Onderwijs Groep B.V.;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;7
27RC;Capabel Onderwijs Groep B.V.;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;4
27RC;Capabel Onderwijs Groep B.V.;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;3
27YU;Regionaal Opleidingencentrum van Twente;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
28CJ;Philipse Business School;economie;BBL;vakopleiding;27UM;De Haagse Hogeschool;economie;1
28CP;VARIVA OPLEIDINGEN B.V.;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
30HM;Kronenburgh Beroepsopleidingen;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
30JL;TMO College;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
30KG;Scheidegger Opleidingen B.V.;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
30KG;Scheidegger Opleidingen B.V.;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;3
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;2
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
30RR;Stichting Interconf. Beroepsonderwijs en Volwasseneneducatie Regio Amersfoort;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
30TK;Bedrijfs Educatie Nederland;economie;BBL;vakopleiding;27UM;De Haagse Hogeschool;economie;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
00GT;Regionaal Opleidingen Centrum Albeda College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
00GT;Regionaal Opleidingen Centrum Albeda College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
01AA;Landstede;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;8
01AA;Landstede;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;4
01AA;Landstede;economie;examendeelnemer;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
01AA;Landstede;economie;examendeelnemer;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
01AA;Landstede;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
01AA;Landstede;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
01AA;Landstede;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
01AA;Landstede;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;3
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;3
01AA;Landstede;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
01AA;Landstede;zorg en welzijn;examendeelnemer;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;11
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;3
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;2
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;2
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;34
02PA;Stichting Media Amsterdam;techniek;examendeelnemer;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
02PG;Hout en Meubileringscollege Mbo;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
02PG;Hout en Meubileringscollege Mbo;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;4
02PG;Hout en Meubileringscollege Mbo;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
02PG;Hout en Meubileringscollege Mbo;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;9
02PG;Hout en Meubileringscollege Mbo;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
02PG;Hout en Meubileringscollege Mbo;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
02PG;Hout en Meubileringscollege Mbo;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;3
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;3
02PK;Nimeto Algemen Bijzondere Scholengemeenschap voor Mbo Kmbo;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;7
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;4
04CY;Regionaal Opleidingen Centrum Rivor;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;3
04CY;Regionaal Opleidingen Centrum Rivor;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;2
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;4
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;11
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;4
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;3
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;2
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
04EU;Regionaal Opleidingen Centrum Kop van Noord-Holland voor VAVO MBO VW;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;8
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
04FO;Koning Willem I College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;4
04FO;Koning Willem I College;economie;examendeelnemer;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
04FO;Koning Willem I College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;5
04FO;Koning Willem I College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;2
04NZ;SOMA College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
05EA;Scheepvaart en Transport College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
05EA;Scheepvaart en Transport College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;2
09MR;Hoornbeeck College voor Mbo op Reformatorische Grondslag;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
17WH;SVO Opleidingen;economie;BBL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
20MQ;Regionaal Opleidingen Centrum Da Vinci College;zorg en welzijn;BBL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
23JA;Grafisch Lyceum Rotterdam voor MBO en VMBO;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;6
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;10
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;2
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
23KG;Grafisch Lyceum Utrecht;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;21
23NG;Tio;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
23NG;Tio;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
23NG;Tio;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
24GE;Business School Notenboom;economie;BOL;vakopleiding;28DN;Hogeschool van Amsterdam;economie;5
24GE;Business School Notenboom;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
24GE;Business School Notenboom;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
24GP;Instituut Schoevers bv;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
25EF;Clusius College;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;3
25EF;Clusius College;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;3
25EF;Clusius College;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;2
25EF;Clusius College;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
25EF;Clusius College;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;2
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;2
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;1
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BBL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;9
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;4
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;6
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;3
25LF;Regionaal Opleidingen Centrum Rijn IJssel;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;economie;examendeelnemer;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;3
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;3
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;5
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;4
25LG;Regionaal Opleidingen Centrum Friesland College;zorg en welzijn;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;47
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;14
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gezondheidszorg;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;onderwijs;1
25LH;Stichting ROC Midden Nederland;economie;BOL;middenkader/specialist;28DN;Hogeschool van Amsterdam;techniek;7
25LH;Stichting ROC Midden Nederland;economie;BBL;middenkader/specialist;28DN;Hogeschool van Amsterdam;economie;2
25LH;Stichting ROC Midden Nederland;economie;BBL;middenkader/specialist;28DN;Hogeschool van Amsterdam;gedrag en maatschappij;1
