SCHOOLJAAR 2012-2013 IN HET MBO (peildatum 1 oktober 2012);;;;;SCHOOLJAAR 2013-2014 IN HET HBO (peildatum 1 oktober 2013);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25LN;Regionaal Opleidingen Centrum;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;economie;1
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;106
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;11
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;2
25LN;Regionaal Opleidingen Centrum;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;31
25LN;Regionaal Opleidingen Centrum;economie;BBL;vakopleiding;27UM;De Haagse Hogeschool;economie;1
25LN;Regionaal Opleidingen Centrum;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;3
25LN;Regionaal Opleidingen Centrum;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25LN;Regionaal Opleidingen Centrum;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;4
25LN;Regionaal Opleidingen Centrum;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
25LN;Regionaal Opleidingen Centrum;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;9
25LN;Regionaal Opleidingen Centrum;techniek;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;vakopleiding;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;10
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;79
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;12
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;23
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BBL;vakopleiding;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
25LN;Regionaal Opleidingen Centrum;zorg en welzijn;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
25LP;Zadkine;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;economie;1
25LP;Zadkine;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;26
25LP;Zadkine;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;4
25LP;Zadkine;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
25LP;Zadkine;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25LP;Zadkine;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
25LP;Zadkine;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
25LP;Zadkine;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;4
25LP;Zadkine;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;19
25LP;Zadkine;techniek;BBL;vakopleiding;27UM;De Haagse Hogeschool;techniek;1
25LP;Zadkine;zorg en welzijn;BOL;vakopleiding;27UM;De Haagse Hogeschool;onderwijs;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;2
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;13
25LP;Zadkine;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;3
25LP;Zadkine;zorg en welzijn;examendeelnemer;vakopleiding;27UM;De Haagse Hogeschool;gezondheidszorg;1
25LR;Regionaal Opleidingen Centrum van Flevoland;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LT;Regionaal Opleidingen Centrum Gilde Opleidingen Beroepsonderwijs en Educatie;zorg en welzijn;examendeelnemer;vakopleiding;27UM;De Haagse Hogeschool;gezondheidszorg;1
25LV;Scholengemeenschap De Rooi Pannen;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;4
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;7
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LX;ROC West-Brabant;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25LX;ROC West-Brabant;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25LX;ROC West-Brabant;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LX;ROC West-Brabant;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;4
25LX;ROC West-Brabant;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25LZ;Regionaal Opleidingen Centrum Tilburg;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25LZ;Regionaal Opleidingen Centrum Tilburg;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25LZ;Regionaal Opleidingen Centrum Tilburg;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;economie;9
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;techniek;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;33
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;6
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;4
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;45
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;vakopleiding;27UM;De Haagse Hogeschool;onderwijs;1
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;2
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;21
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;7
25MA;Regionaal Opleidingen Centrum Leiden Duin- en Bollenstreek;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;5
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;vakopleiding;27UM;De Haagse Hogeschool;gezondheidszorg;1
25MB;Stg ROC Summa College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
25PJ;Deltion College;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25PJ;Deltion College;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
25PJ;Deltion College;techniek;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PJ;Deltion College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25PM;Regionaal Opleidingen Centrum A12;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;8
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;techniek;BBL;vakopleiding;27UM;De Haagse Hogeschool;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;12
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
25PW;Regionaal Opleidingen Centrum Drenthe College;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;16
25PX;Regionaal Opleidingen Centrum Nova College;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;5
25PX;Regionaal Opleidingen Centrum Nova College;techniek;BBL;vakopleiding;27UM;De Haagse Hogeschool;techniek;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;3
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;10
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;3
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;3
25PZ;ROC van Amsterdam;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;economie;2
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;12
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
25PZ;ROC van Amsterdam;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;5
25PZ;ROC van Amsterdam;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;3
25PZ;ROC van Amsterdam;techniek;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;vakopleiding;27UM;De Haagse Hogeschool;gezondheidszorg;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
25RA;Regio College voor Beroepsonderwijs en Educatie Zaanstreek-Waterland;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;2
25ZH;Stichting Nederlandse Kappersakademie;zorg en welzijn;BOL;vakopleiding;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
26TR;PROFIT Opleidingen volwassenen educatie;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
27BK;IMKO opleidingen;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;3
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
27GZ;ROC Mondriaan;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;economie;4
27GZ;ROC Mondriaan;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;gedrag en maatschappij;2
27GZ;ROC Mondriaan;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;onderwijs;1
27GZ;ROC Mondriaan;economie;BOL;vakopleiding;27UM;De Haagse Hogeschool;techniek;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;162
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;23
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;4
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;7
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;34
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;9
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;1
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;15
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;3
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;2
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;6
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;3
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
27GZ;ROC Mondriaan;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;35
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;21
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;72
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;23
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;32
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gedrag en maatschappij;3
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;gezondheidszorg;1
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;2
27GZ;ROC Mondriaan;zorg en welzijn;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BBL;vakopleiding;27UM;De Haagse Hogeschool;economie;1
27YU;Regionaal Opleidingencentrum van Twente;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
27ZP;SBK Advies & Training B.V.;economie;BBL;vakopleiding;27UM;De Haagse Hogeschool;economie;2
27ZP;SBK Advies & Training B.V.;economie;BBL;vakopleiding;27UM;De Haagse Hogeschool;techniek;1
28CT;Europort Business School;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;3
28CT;Europort Business School;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
29ZY;Stichting De Nederlandse Fotovakschool;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;1
30RM;Stichting ROC TOP;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;4
30RM;Stichting ROC TOP;zorg en welzijn;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;2
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;economie;6
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;economie;examendeelnemer;middenkader/specialist;27UM;De Haagse Hogeschool;economie;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;onderwijs;1
30RN;Stichting Interconfessioneel Beroepsonderwijs Volwasseneneducatie regio Utrecht;techniek;BOL;middenkader/specialist;27UM;De Haagse Hogeschool;techniek;2
