SCHOOLJAAR 2011-2012 IN HET MBO (peildatum 1 oktober 2011);;;;;SCHOOLJAAR 2012-2013 IN HET HBO (peildatum 1 oktober 2012);;;
BRIN NUMMER ;INSTELLINGSNAAM ;MBO SECTOR;LEERWEG MBO;KWALIFICATIENIVEAU;BRIN NUMMER;INSTELLINGSNAAM ;CROHO ONDERDEEL;AANTAL DOORSTROMERS
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PL;Regionaal Opleidingen Centrum Leeuwenborgh;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;3
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PM;Regionaal Opleidingen Centrum A12;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;6
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;5
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;4
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;4
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;2
25PN;Regionaal Opleidingen Centrum Nijmegen eo;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;4
25PT;Regionaal Opleidingen Centrum Horizon College;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PT;Regionaal Opleidingen Centrum Horizon College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;6
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;4
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PU;Regionaal Opleidingen Centrum Arcus College;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;4
25PU;Regionaal Opleidingen Centrum Arcus College;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;3
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;6
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;1
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;5
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
25PU;Regionaal Opleidingen Centrum Arcus College;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;6
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;2
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;4
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;10
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;4
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;7
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PV;Scalda voor middelbaar beroepsonderwijs en volwasseneneducatie;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PW;Regionaal Opleidingen Centrum Drenthe College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
25PX;Regionaal Opleidingen Centrum Nova College;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;3
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
25PZ;ROC van Amsterdam;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
25PZ;ROC van Amsterdam;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;4
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;9
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;3
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;6
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;6
26CC;Helicon Opleidingen;landbouw;BBL;vakopleiding;30GB;Fontys Hogescholen;onderwijs;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
27DV;Stichting Regionaal Opleidingen Centrum AVENTUS;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;4
27GZ;ROC Mondriaan;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
27GZ;ROC Mondriaan;economie;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
27GZ;ROC Mondriaan;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;3
27GZ;ROC Mondriaan;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
27GZ;ROC Mondriaan;zorg en welzijn;examendeelnemer;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;vakopleiding;30GB;Fontys Hogescholen;techniek;1
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;1
27YU;Regionaal Opleidingencentrum van Twente;zorg en welzijn;examendeelnemer;vakopleiding;30GB;Fontys Hogescholen;onderwijs;1
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;22
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;2
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;3
28DE;ROC de Leijgraaf;economie;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;20
28DE;ROC de Leijgraaf;economie;BBL;vakopleiding;30GB;Fontys Hogescholen;economie;1
28DE;ROC de Leijgraaf;economie;BBL;middenkader/specialist;30GB;Fontys Hogescholen;economie;1
28DE;ROC de Leijgraaf;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;1
28DE;ROC de Leijgraaf;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;7
28DE;ROC de Leijgraaf;techniek;BBL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;1
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;1
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;20
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;5
28DE;ROC de Leijgraaf;zorg en welzijn;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;24
28DE;ROC de Leijgraaf;zorg en welzijn;BBL;middenkader/specialist;30GB;Fontys Hogescholen;gezondheidszorg;3
30BC;SiNTLUCAS;techniek;BOL;vakopleiding;30GB;Fontys Hogescholen;economie;2
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;economie;36
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;gedrag en maatschappij;10
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;onderwijs;5
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;taal en cultuur;2
30BC;SiNTLUCAS;techniek;BOL;middenkader/specialist;30GB;Fontys Hogescholen;techniek;12
01AA;Landstede;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
01AA;Landstede;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;18
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;33
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;9
02PA;Stichting Media Amsterdam;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
08PG;Regionaal Opleidingen Centrum Friese Poort;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;2
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;2
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;14
13US;Agrarisch Opleidingen Centrum De Groene Welle;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;7
13US;Agrarisch Opleidingen Centrum De Groene Welle;landbouw;BBL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
13US;Agrarisch Opleidingen Centrum De Groene Welle;landbouw;examendeelnemer;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
14YD;Lentiz onderwijsgroep;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;2
14YD;Lentiz onderwijsgroep;landbouw;BBL;vakopleiding;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
21CS;CITAVERDE College;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;7
21CY;Agrarisch Opleidingen Centrum West Brabant;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;7
23NG;Tio;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
24ZZ;Regionaal Opleidingen Centrum Graafschap College;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25EF;Clusius College;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;16
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;24
25GV;Agrarisch Opleidingen Centrum Groenhorst;landbouw;BBL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;2
25LF;Regionaal Opleidingen Centrum Rijn IJssel;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25LF;Regionaal Opleidingen Centrum Rijn IJssel;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;2
25LG;Regionaal Opleidingen Centrum Friesland College;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25LG;Regionaal Opleidingen Centrum Friesland College;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;4
25LH;Stichting ROC Midden Nederland;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;2
25LR;Regionaal Opleidingen Centrum van Flevoland;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25LU;Regionaal Opleidingen Centrum Alfa- college;zorg en welzijn;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;2
25LW;Stichting voor Beroepsonderwijs, Volwasseneneducatie en Voortgezet onderwijs;zorg en welzijn;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25MB;Stg ROC Summa College;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25PJ;Deltion College;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25PJ;Deltion College;techniek;BBL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25PM;Regionaal Opleidingen Centrum A12;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25PN;Regionaal Opleidingen Centrum Nijmegen eo;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
25PZ;ROC van Amsterdam;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
26CC;Helicon Opleidingen;landbouw;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;42
26CC;Helicon Opleidingen;landbouw;BBL;vakopleiding;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
26CC;Helicon Opleidingen;landbouw;BBL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
26CC;Helicon Opleidingen;landbouw;examendeelnemer;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
27GZ;ROC Mondriaan;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
27YU;Regionaal Opleidingencentrum van Twente;economie;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
27YU;Regionaal Opleidingencentrum van Twente;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
28DE;ROC de Leijgraaf;techniek;BOL;middenkader/specialist;30HD;Hogeschool Van Hall Larenstein;landbouw en natuurlijke omgeving;1
00GT;Regionaal Opleidingen Centrum Albeda College;zorg en welzijn;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;1
01AA;Landstede;economie;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;2
01AA;Landstede;landbouw;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;6
01IC;Agrarisch Opleidingen Centrum Oost;landbouw;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;31
01NJ;Agrarisch Opleidingscentrum Terra;landbouw;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;10
01OE;Wellantcollege;landbouw;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;10
02PN;C I B A P Christelijk MBO;techniek;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;1
04EM;Regionaal Opleidingen Centrum Amarantis Onderwijsgroep v Interconfessioneel Ondw;economie;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;1
04NZ;SOMA College;techniek;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;1
08PG;Regionaal Opleidingen Centrum Friese Poort;techniek;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;1
08PG;Regionaal Opleidingen Centrum Friese Poort;zorg en welzijn;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;1
11UL;Edudelta Onderwijsgroep;landbouw;BOL;vakopleiding;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;1
11UL;Edudelta Onderwijsgroep;landbouw;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;6
12VI;Nordwin College;landbouw;BOL;middenkader/specialist;30TX;Vilentum Hogeschool;landbouw en natuurlijke omgeving;3
